cell_id,group
hoogdadl-1,0
hoolilhn-1,0
hopalaip-1,0
hopbfmop-1,0
hopciflj-1,0
hopdcbgb-1,0
hopdokpj-1,0
hopeoiec-1,0
hopfbmob-1,0
hopfccnm-1,0
hopfgllh-1,0
igmccamg-1,0
ihgiodke-1,0
iieecgef-1,0
iieeelkp-1,0
iiefcbkf-1,0
iihcpeoh-1,0
iihgbgdp-1,0
iihmmkkn-1,0
iiholhnl-1,0
iiibeinb-1,0
iijbgpgl-1,0
iijceegb-1,0
iijchjlo-1,0
iijhhcja-1,0
iikcffme-1,0
iilbkcdp-1,0
iilcmldf-1,0
iililpbp-1,0
iilinnge-1,0
iilldbgp-1,0
iiodciid-1,0
iiohkodh-1,0
ilihndnn-1,0
illpnmfk-1,0
iloppgao-1,0
ilpcgpfn-1,0
ilppalnh-1,0
imccfhjn-1,0
imceofci-1,0
imchofin-1,0
imcpcnhl-1,0
imdbgnlo-1,0
imdmefaj-1,0
imfgpmga-1,0
imfilmnl-1,0
imgaiaai-1,0
imganagg-1,0
imhbaapb-1,0
imjnopac-1,0
ineibnad-1,0
inepbebe-1,0
ipdjieff-1,0
ipdjpngc-1,0
ipdlfbap-1,0
ipefonik-1,0
ipehaggc-1,0
ipejndci-1,0
ipemoddh-1,0
ipfhgemi-1,0
ipflbnni-1,0
ipfpfpfi-1,0
ipfpglpl-1,0
ipgeegai-1,0
ipggfbbp-1,0
ipgojcap-1,0
iplkecjn-1,0
ipllabbg-1,0
ipnobcjk-1,0
ipopdjae-1,0
ipopjbbl-1,0
jacdlkbc-1,0
jaciifmn-1,0
jackfgdh-1,0
jbgklejf-1,0
jbhcoind-1,0
jbhfhcia-1,0
jbhfkekg-1,0
jbjahbdi-1,0
jbjbdnab-1,0
jbjcjcip-1,0
jbjjajmm-1,0
jbkgmmea-1,0
jdmpfdpm-1,0
jdnllgdj-1,0
jepdkdgp-1,0
jepemmhg-1,0
jfajlapk-1,0
jfbjmlpd-1,0
jfbjpfbb-1,0
jfcfibgn-1,0
jfefaghj-1,0
jffbcikm-1,0
jffodpbm-1,0
jfgapmkj-1,0
jflojjnk-1,0
jflpijna-1,0
jfmdoelm-1,0
jfmeejgm-1,0
jfnbdlil-1,0
jfndklng-1,0
jfnnpbmi-1,0
jfobgknn-1,0
jfomioed-1,0
jfphmdkm-1,0
jfpjagdf-1,0
jfpkfgpd-1,0
jfpmogog-1,0
jfppppdo-1,0
jgaboemg-1,0
jgacecnh-1,0
jgacnckm-1,0
jgaddlne-1,0
jgadoclo-1,0
jgaeokla-1,0
jgbiakof-1,0
jgbjkmpk-1,0
jgblcpmp-1,0
jgbojahi-1,0
jgcaeeec-1,0
jgcfgdid-1,0
jgchgclj-1,0
jgchgmmb-1,0
jgdlecel-1,0
jgdmmlmc-1,0
jgdnbknh-1,0
jhfincpo-1,0
jhfjlamp-1,0
jhflnlbl-1,0
jhfnapml-1,0
jhfondid-1,0
jhfpibcd-1,0
jhgdiapp-1,0
jhgfofha-1,0
jhglhjga-1,0
jhgoopbh-1,0
jhhbmilc-1,0
jhhdmnbl-1,0
jhhgidnl-1,0
jhhgikfn-1,0
jhhommha-1,0
jhhpaalb-1,0
jhnfbigg-1,0
jhnhnomn-1,0
jhnkmjfo-1,0
jhnlnokh-1,0
jicahcpf-1,0
jicbekeb-1,0
jicnfkdf-1,0
jiedojjn-1,0
jiefclef-1,0
jifdfmpj-1,0
jifgekgd-1,0
jifogfjf-1,0
jigbajcd-1,0
jigfaadh-1,0
jigfddic-1,0
jigiigdk-1,0
jigjjgno-1,0
jigkbdie-1,0
jignboof-1,0
jignhlpd-1,0
jihebgda-1,0
jihggmai-1,0
jihibiob-1,0
jihjaeoh-1,0
jihlilmd-1,0
jihmhogg-1,0
jihnjfcj-1,0
jikbpkgi-1,0
jikofmki-1,0
jilhmdfe-1,0
jilpkdjb-1,0
jimieibi-1,0
jimkokeh-1,0
jimmofmi-1,0
jinoijpk-1,0
jjcoppji-1,0
jjcpeigi-1,0
jjddjpaa-1,0
jjihknam-1,0
jjikfggo-1,0
jjjifgpm-1,0
jjjjaaco-1,0
jjjlbncn-1,0
jkbkkkge-1,0
jkcdefjg-1,0
jkcglalb-1,0
jkdhfjjb-1,0
jkdhlnhp-1,0
jlfdachc-1,0
jlfkdccb-1,0
jniefoln-1,0
jnijmfop-1,0
jnijpbcg-1,0
jnikhlpk-1,0
jnimnnnl-1,0
jnjcijkn-1,0
jnjebgbm-1,0
jnkdonif-1,0
jnknldfd-1,0
jnlajlcm-1,0
jnlbnhlp-1,0
jnlfgcmm-1,0
jnlhpach-1,0
jnlnbbgl-1,0
jnmoidke-1,0
jnnikcal-1,0
jnnikfkk-1,0
jnnnabkd-1,0
jnofihdm-1,0
jnoijida-1,0
jnpdegcp-1,0
jnpelghi-1,0
jnpjnjeh-1,0
jnpollni-1,0
joaaikla-1,0
joafkfdo-1,0
joaldbha-1,0
joalhdjh-1,0
jobgikcl-1,0
jobmbndp-1,0
jobnjnbo-1,0
jocgecnk-1,0
jockokae-1,0
jockpnge-1,0
joclicol-1,0
joclljkj-1,0
jocpjpln-1,0
jodlhlnb-1,0
joecehpi-1,0
joekdhlg-1,0
jogfohce-1,0
joggeopp-1,0
